,document,clause,severity,a,ch,cr,j,law,ltd,ter,use
214,Spotify,Instructions for creating a Spotify Support Account can be found on the Community registration page.,0,0,0,0,0,0,0,0,0
215,Spotify,"In addition to the Agreements, you also agree to adhere to the Spotify Support Community Guidelines that you will be presented with upon registration (the “Support Community Guidelines”) when using the Spotify Support Community.",0,0,0,0,0,0,0,0,0
216,Spotify,"If you do not agree to the Agreements or the Support Community Guidelines, you may not use the Spotify Support Community.",0,0,0,0,0,0,0,0,0
217,Spotify,12.1 Spotify Support Accounts,0,0,0,0,0,0,0,0,0
218,Spotify,You also acknowledge and agree that Spotify may remove or reclaim your username at any time if Spotify in its absolute discretion considers such action appropriate.,2,0,0,1,0,0,0,0,0
219,Spotify,"By creating a Spotify Support Account, you confirm that any registration information that you submit to Spotify is true, accurate, and complete and that you will update such information in order to keep it current.",0,0,0,0,0,0,0,0,0
220,Spotify,It is strictly prohibited to include information in your profile that suggests that you are a Spotify employee or moderator or to otherwise pose as such an employee or moderator when using the Spotify Support Community.,0,0,0,0,0,0,0,0,0
221,Spotify,12.2 No official support,0,0,0,0,0,0,0,0,0
222,Spotify,"No User Content or other content posted by Spotify employees, moderators and/or representatives on the Spotify Support Community should be construed as official support provided by Spotify.",0,0,0,0,0,0,0,0,0
223,Spotify,"For details regarding official support, see the section Customer Support.",0,0,0,0,0,0,0,0,0
224,Spotify,"Any content provided or made available to you on the Spotify Support Community by Spotify employees, moderators, and/or representatives is provided on an “as is” basis without warranties of any kind.",0,0,0,0,0,0,0,0,0
225,Spotify,"You acknowledge that opinions expressed in User Content on the Spotify Support Community are those of contributors of such User Content only and do not reflect the opinions or policies of Spotify or any of its officers, shareholders, employees, agents, directors, subsidiaries, affiliates, suppliers, or licensors.",0,0,0,0,0,0,0,0,0
226,Spotify,12.3 Reward Program,0,0,0,0,0,0,0,0,0
227,Spotify,"The Spotify Support Community features a reward system whereby Spotify, in its sole discretion, may reward users based on the amount of “Kudos” received or quality of responses by a user.",0,0,0,0,0,0,0,0,0
228,Spotify,"You agree to only give Kudos to other users (and not to yourself) and only when deserved, and to refrain from any attempts to manipulate the reward system, e.g., by creating multiple accounts or artificial responses.",0,0,0,0,0,0,0,0,0
229,Spotify,You acknowledge that Spotify’s decision in respect of any reward shall be final and binding.,0,0,0,0,0,0,0,0,0
230,Spotify,13 Customer support,0,0,0,0,0,0,0,0,0
231,Spotify,"For customer support with account-related and payment-related questions (“Customer Support Queries”), please submit a ticket to our customer service department using the Customer Service contact form on the About Us section of our website.",0,0,0,0,0,0,0,0,0
232,Spotify,We will use reasonable endeavours to respond to all Customer Support Queries within a reasonable time frame but we make no guarantees or warranties of any kind that any Customer Support Queries will be responded to within any particular time frame and/or that we will be able to satisfactorily answer any such queries.,0,0,0,0,0,0,0,0,0
233,Spotify,14 Export control,0,0,0,0,0,0,0,0,0
234,Spotify,Spotify’s products may be subject to U.S.,0,0,0,0,0,0,0,0,0
235,Spotify,"export and re-export control laws and regulations or similar laws applicable in other jurisdictions, including the Export Administration Regulations (“EAR”) maintained by the U.S.",0,0,0,0,0,0,0,0,0
236,Spotify,"Department of Commerce, trade and economic sanctions maintained by the Treasury Department’s Office of Foreign Assets Control (“OFAC”), and the International Traffic in Arms Regulations (“ITAR”) maintained by the Department of State.",0,0,0,0,0,0,0,0,0
237,Spotify,"You warrant that you are (1) not located in Cuba, Iran, North Korea, Sudan, or Syria; and (2) are not a denied party as specified in the regulations listed above.",0,0,0,0,0,0,0,0,0
238,Spotify,"You agree to comply with all applicable export and reexport control laws and regulations, including the EAR, trade and economic sanctions maintained by OFAC, and the ITAR.",0,0,0,0,0,0,0,0,0
239,Spotify,"Specifically, you agree that you shall not – directly or indirectly – sell, export, reexport, transfer, divert, or otherwise dispose of any products, software, or technology (including products derived from or based on such technology) received from Spotify under the Agreements to any destination, entity, or person prohibited by any applicable laws or regulations of the United States or any other jurisdiction without obtaining prior authorization from the competent government authorities as required by those laws and regulations.",0,0,0,0,0,0,0,0,0
240,Spotify,This export control clause shall survive termination or cancellation of the Agreements.,0,0,0,0,0,0,0,0,0
241,Spotify,"15 Payments, cancellations, and cooling off",0,0,0,0,0,0,0,0,0
242,Spotify,"Paid Subscriptions can be purchased directly from Spotify or through a third party, such as a telephone company, either by (1) paying a monthly subscription fee; or (2) pre-payment giving you access to the Spotify Service for a specific time period (“Pre-Paid Period”).",0,0,0,0,0,0,0,0,0
243,Spotify,"If you have purchased a Paid Subscription using a Code, your Paid Subscription will automatically terminate at the end of the Pre-Paid Period, or when there is an insufficient pre-paid balance to pay for the Service.",0,0,0,0,0,0,0,0,0
244,Spotify,"When you register for a Paid Subscription, Trial, or Code online, you consent to get access to Spotify Premium immediately.",0,0,0,0,0,0,0,0,0
245,Spotify,"If you reside outside the United States and register for a Paid Subscription or Code online, you may change your mind for any or no reason and receive a full refund of all monies paid within fourteen (14) days starting from the day you sign-up for the relevant service (the “Cooling-off Period”).",0,0,0,0,0,0,0,0,0
246,Spotify,"Refunds will not, however, be provided if you have accessed Spotify at any time during the Cooling-off Period.",0,0,0,0,0,0,0,0,0
247,Spotify,"Unless your Paid Subscription has been purchased as a Pre-Paid Period, your payment to Spotify will automatically renew at the end of the subscription period, unless you cancel your Paid Subscription through your subscription page before the end of the current subscription period.",0,0,0,0,0,0,0,0,0
248,Spotify,"The cancellation will take effect the day after the last day of the current subscription period, and you will be downgraded to the Free Service.",0,0,0,0,0,0,0,0,0
249,Spotify,"However, if you cancel your payment or Paid Subscription and/or terminate any of the Agreements (1) after you have accessed Spotify during the Cooling-off Period, or (2) after the Cooling-off Period is over (where applicable), or (3) before the end of the current subscription period, we will not refund any subscription fees already paid to us.",0,0,0,0,0,0,0,0,0
250,Spotify,The refund method will depend upon the payment method.,0,0,0,0,0,0,0,0,0
251,Spotify,"If you wish to receive a full refund of all monies paid before the Cooling-off Period is over, you must contact Customer Support.",0,0,0,0,0,0,0,0,0
252,Spotify,"If you have purchased your Paid Subscription through a third party, your subscription is also subject to the terms of your agreement with that third party (in addition to these Terms).",0,0,0,0,0,0,0,0,0
253,Spotify,"To cancel your subscription, you must cancel directly with that third party.",0,0,0,0,0,0,0,0,0
254,Spotify,"Spotify may change the price for the Paid Subscriptions, Pre-Paid Period (for periods not yet paid for), or Codes from time to time, and will communicate any price changes to you in advance and, if applicable, how to accept those changes.",2,0,1,0,0,0,0,0,0
255,Spotify,Price changes for Paid Subscriptions will take effect at the start of the next subscription period following the date of the price change.,0,0,0,0,0,0,0,0,0
256,Spotify,"As permitted by local law, you accept the new price by continuing to use the Spotify Service after the price change takes effect.",0,0,0,0,0,0,0,0,0
257,Spotify,"If you do not agree with the price changes, you have the right to reject the change by unsubscribing from the Spotify Service prior to the price change going into effect.",0,0,0,0,0,0,0,0,0
258,Spotify,Please therefore make sure you read any such notification of price changes carefully.,0,0,0,0,0,0,0,0,0
259,Spotify,16 Term and termination,0,0,0,0,0,0,0,0,0
260,Spotify,"Spotify may terminate the Agreements or suspend your access to the Spotify Service at any time, including in the event of your actual or suspected unauthorised use of the Spotify Service and/or Content, or non-compliance with the Agreements.",3,0,0,0,0,0,0,1,0
261,Spotify,"If you or Spotify terminate the Agreements, or if Spotify suspends your access to the Spotify Service, you agree that Spotify shall have no liability or responsibility to you and Spotify will not refund any amounts that you have already paid, to the fullest extent permitted under applicable law.",2,0,0,0,0,0,1,0,0
262,Spotify,The Agreements will continue to apply to you until terminated by either you or Spotify.,0,0,0,0,0,0,0,0,0
263,Spotify,"However, you acknowledge and agree that the perpetual licence granted by you in relation to User Content, including Feedback, is irrevocable and will therefore continue after expiry or termination of any of the Agreements for any reason.",0,0,0,0,0,0,0,0,0
264,Spotify,"To learn how to terminate your Spotify account, please contact us through the Customer Service contact form which is available on our About Us page.",0,0,0,0,0,0,0,0,0
265,Spotify,This section will be enforced to the extent permissible by applicable law.,0,0,0,0,0,0,0,0,0
266,Spotify,You may terminate the Agreements at any time.,0,0,0,0,0,0,0,0,0
267,Spotify,"Sections 6, 7, 8, 10, 14, 16, 17, 18, 19, 20, 21, 22, 23, and 24 herein, as well as any other sections of the Agreements that, either explicitly or by their nature, must remain in effect even after termination of the Agreements, shall survive termination.",0,0,0,0,0,0,0,0,0
268,Spotify,17 Warranty and disclaimer,0,0,0,0,0,0,0,0,0
269,Spotify,"WE ENDEAVOUR TO PROVIDE THE BEST SERVICE WE CAN, BUT YOU UNDERSTAND AND AGREE THAT THE SPOTIFY SERVICE IS PROVIDED “AS IS” AND “AS AVAILABLE”, WITHOUT EXPRESS OR IMPLIED WARRANTY OR CONDITION OF ANY KIND.",0,0,0,0,0,0,0,0,0
270,Spotify,YOU USE THE SPOTIFY SERVICE AT YOUR OWN RISK.,0,0,0,0,0,0,0,0,0
271,Spotify,"TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, SPOTIFY AND ALL OWNERS OF THE CONTENT MAKE NO REPRESENTATIONS AND DISCLAIM ANY WARRANTIES OR CONDITIONS OF SATISFACTORY QUALITY, MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, OR NON-INFRINGEMENT.",0,0,0,0,0,0,0,0,0
272,Spotify,NEITHER SPOTIFY NOR ANY OWNER OF CONTENT WARRANTS THAT THE SPOTIFY SERVICE IS FREE OF MALWARE OR OTHER HARMFUL COMPONENTS.,0,0,0,0,0,0,0,0,0
273,Spotify,"IN ADDITION, SPOTIFY MAKES NO REPRESENTATION NOR DOES IT WARRANT, ENDORSE, GUARANTEE, OR ASSUME RESPONSIBILITY FOR ANY THIRD PARTY APPLICATIONS (OR THE CONTENT THEREOF), USER CONTENT, OR ANY OTHER PRODUCT OR SERVICE ADVERTISED OR OFFERED BY A THIRD PARTY ON OR THROUGH THE SPOTIFY SERVICE OR ANY HYPERLINKED WEBSITE, OR FEATURED IN ANY BANNER OR OTHER ADVERTISING.",0,0,0,0,0,0,0,0,0
274,Spotify,YOU UNDERSTAND AND AGREE THAT SPOTIFY IS NOT RESPONSIBLE OR LIABLE FOR ANY TRANSACTION BETWEEN YOU AND THIRD PARTY PROVIDERS OF THIRD PARTY APPLICATIONS OR PRODUCTS OR SERVICES ADVERTISED ON OR THROUGH THE SPOTIFY SERVICE.,0,0,0,0,0,0,0,0,0
275,Spotify,"AS WITH ANY PURCHASE OF A PRODUCT OR SERVICE THROUGH ANY MEDIUM OR IN ANY ENVIRONMENT, YOU SHOULD USE YOUR JUDGMENT AND EXERCISE CAUTION WHERE APPROPRIATE.",0,0,0,0,0,0,0,0,0
276,Spotify,NO ADVICE OR INFORMATION WHETHER ORAL OR IN WRITING OBTAINED BY YOU FROM SPOTIFY SHALL CREATE ANY WARRANTY ON BEHALF OF SPOTIFY IN THIS REGARD.,0,0,0,0,0,0,0,0,0
277,Spotify,SOME ASPECTS OF THIS SECTION MAY NOT APPLY IN SOME JURISDICTIONS IF PROHIBITED BY APPLICABLE LAW.,0,0,0,0,0,0,0,0,0
278,Spotify,THIS DOES NOT AFFECT YOUR STATUTORY RIGHTS AS A CONSUMER.,0,0,0,0,0,0,0,0,0
279,Spotify,18 Limitation,0,0,0,0,0,0,0,0,0
280,Spotify,"YOU AGREE THAT, TO THE EXTENT PERMITTED BY APPLICABLE LAW, YOUR SOLE AND EXCLUSIVE REMEDY FOR ANY PROBLEMS OR DISSATISFACTION WITH THE SPOTIFY SERVICE IS TO UNINSTALL ANY SPOTIFY SOFTWARE AND TO STOP USING THE SPOTIFY SERVICE.",2,0,0,0,0,0,1,0,0
281,Spotify,"WHILE SPOTIFY ACCEPTS NO RESPONSIBILITY FOR THIRD PARTY APPLICATIONS OR THE CONTENT THEREOF, AND WHILE YOUR RELATIONSHIP WITH SUCH THIRD PARTY APPLICATIONS MAY BE GOVERNED BY SEPARATE AGREEMENTS WITH SUCH THIRD PARTIES, TO THE EXTENT PERMITTED BY APPLICABLE LAW, YOUR SOLE AND EXCLUSIVE REMEDY, AS WITH RESPECT TO SPOTIFY, FOR ANY PROBLEMS OR DISSATISFACTION WITH THIRD PARTY APPLICATIONS OR THE CONTENT THEREOF, IS TO UNINSTALL AND/OR STOP USING ANY SUCH THIRD PARTY APPLICATIONS.",0,0,0,0,0,0,0,0,0
